branch_id,brand,branch,bill_no,fact_no,session_no,table,seat_no,waiter,people_no,pay_type,disc_type,open_time,date,bill_time,bill_date,printed,posted,total,received,taxes,auto_grat,login_ref,cash_draw,sale_type,sale_area,acc_posted,discount,dollardisc,taxable,prt_time,prt_date,disc_pct,hidden,tax_table,account_no,rev_center,phone,cust_id,phone_id,gratovrpct,gratovramt,note,sls_name,cash_back,trans_id,start_stn,settle_stn,waiter0,send_time,assg_time,tray_ref,notaxamt,retn_time,address_id,addr_mode,advconvert,ready_time,dlv_time
11,Manam,Manam Greenhills,15972,0.0,0.0,0,0,101112,0,12,<NA>,11:05:10.807,2025-08-01,11:05:10.807,2025-08-01,True,False,650.0,650.0,69.64,0.0,0,1,GRABFOOD,1,False,0.0,0,False,11:05:10.807,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15972,0,0,0,11:05:10.807,0.0,1,0,0.0,0,0,0,11:05:10.807,11:05:10.807
11,Manam,Manam Greenhills,15973,0.0,0.0,30,0,101112,3,1,<NA>,10:26:36.33,2025-08-01,10:26:36.33,2025-08-01,True,False,2630.0,2630.0,281.79,-199.6,0,1,DINEIN1,1,False,0.0,0,False,10:26:36.33,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15973,0,0,0,10:26:36.33,0.0,1,0,0.0,0,0,0,10:26:36.33,10:26:36.33
11,Manam,Manam Greenhills,15974,0.0,0.0,0,0,101112,0,12,<NA>,11:22:41.227,2025-08-01,11:22:41.227,2025-08-01,True,False,2025.0,2025.0,216.96,0.0,0,1,GRABFOOD,1,False,0.0,0,False,11:22:41.227,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15974,0,0,0,11:22:41.227,0.0,1,0,0.0,0,0,0,11:22:41.227,11:22:41.227
11,Manam,Manam Greenhills,15975,0.0,0.0,0,0,101112,0,12,<NA>,11:25:52.367,2025-08-01,11:25:52.367,2025-08-01,True,False,1463.0,1463.0,156.75,0.0,0,1,GRABFOOD,1,False,0.0,0,False,11:25:52.367,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15975,0,0,0,11:25:52.367,0.0,1,0,0.0,0,0,0,11:25:52.367,11:25:52.367
11,Manam,Manam Greenhills,15976,0.0,0.0,0,0,101112,0,12,<NA>,11:28:56.217,2025-08-01,11:28:56.217,2025-08-01,True,False,445.0,445.0,47.68,0.0,0,1,GRABFOOD,1,False,0.0,0,False,11:28:56.217,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15976,0,0,0,11:28:56.217,0.0,1,0,0.0,0,0,0,11:28:56.217,11:28:56.217
11,Manam,Manam Greenhills,15977,0.0,0.0,10,0,101112,2,3,<NA>,10:47:21.027,2025-08-01,10:47:21.027,2025-08-01,True,False,823.4000000000001,823.4000000000001,46.605714285714285,-59.42,0,1,DINEIN1,1,False,77.68,0,False,10:47:21.027,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15977,0,0,0,10:47:21.027,0.0,1,0,0.0,0,0,0,10:47:21.027,10:47:21.027
11,Manam,Manam Greenhills,15978,0.0,0.0,2,0,101112,2,3,<NA>,10:58:14.047,2025-08-01,10:58:14.047,2025-08-01,True,False,1180.0,1180.0,126.43,-89.55,0,1,DINEIN1,1,False,0.0,0,False,10:58:14.047,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15978,0,0,0,10:58:14.047,0.0,1,0,0.0,0,0,0,10:58:14.047,10:58:14.047
11,Manam,Manam Greenhills,15979,0.0,0.0,0,0,101112,0,12,GRABSNR 60,11:39:57.653,2025-08-01,11:39:57.653,2025-08-01,True,False,308.0,308.0,26.57,0.0,0,1,GRABFOOD,1,False,60.0,0,False,11:39:57.653,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15979,0,0,0,11:39:57.653,0.0,1,0,0.0,0,0,0,11:39:57.653,11:39:57.653
11,Manam,Manam Greenhills,15980,0.0,0.0,31,0,101112,2,3,SNR-SOLO,11:28:33.883,2025-08-01,11:28:33.883,2025-08-01,True,False,625.0,625.0,0.0,-42.5,0,1,DINEIN1,1,False,125.0,0,False,11:28:33.883,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15980,0,0,0,11:28:33.883,0.0,1,0,0.0,0,0,0,11:28:33.883,11:28:33.883
11,Manam,Manam Greenhills,15981,0.0,0.0,0,0,101112,0,12,<NA>,11:45:25.703,2025-08-01,11:45:25.703,2025-08-01,True,False,576.0,576.0,61.71,0.0,0,1,GRABFOOD,1,False,0.0,0,False,11:45:25.703,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15981,0,0,0,11:45:25.703,0.0,1,0,0.0,0,0,0,11:45:25.703,11:45:25.703
